evaluation_scope,zone_id,n_predictions,mae_persistence,mae_temporal,mae_temporal_spatial,spatial_improvement_pct,mean_neighbor_coverage,colonia
EVALUATION_ALL,col_ba378e9f675c57f6b84cd80ba4906921,67,486.2238805970149,1542.2440100147628,1355.9722997890956,12.077966198350426,0.7164179104477612,San Salvador Xochimanca
EVALUATION_ALL,col_bbdf83c90b8d5945967637dfe673bde4,53,622.0,1607.2304721236258,1726.9999490701543,-7.45191676140123,,Lomas de Chapultepec Seccion IV/Lomas Virreyes
EVALUATION_ALL,col_bd478b6a570f533f803bd0118bf3f055,2,7175.0,34434.86749787805,34122.99260241187,0.905695064705555,1.0,Santa Maria la Ribera
EVALUATION_ALL,col_bed54b5fa7b155169b5367f26e64ee77,52,413.0769230769231,1432.176971792705,1233.4167354167892,13.878189657463968,,Barrio la Concepcion
EVALUATION_ALL,col_c00d00bb38f656119c21216810bac6c9,69,169.02898550724638,776.2288444813307,569.5268144215022,26.629006578330007,,Barrio San Lucas
EVALUATION_ALL,col_c4ce45851ad35a61b8fb1e683c4b52a5,51,1008.5490196078431,3806.5323395414757,3716.4440098763284,2.366677112639455,0.7058823529411765,Vertiz Narvarte
EVALUATION_ALL,col_c84c8cba11e05de082c7496795578d88,63,873.047619047619,2045.9382315951027,1774.982395582003,13.243598063165903,0.8730158730158729,Santo Tomas
EVALUATION_ALL,col_cbe1b970a3525757af7647d6463839ff,6,8229.666666666666,11518.844466936265,9136.885998623511,20.67879703688974,,Del Valle Norte
EVALUATION_ALL,col_cbef3a463b0b5bc2ac31e747b6721178,46,1509.5869565217392,2873.140513919771,3059.8037700296877,-6.4968370048583415,0.9130434782608695,Guadalupe Inn
EVALUATION_ALL,col_cda58c28c9e35bd7b4c277287cc632da,61,445.8524590163934,1913.6435966376732,1845.214700658883,3.5758432813206067,,Polanco Seccion I/ Los Morales
